,MMM-YY,Driver_ID,Age,Gender,City,Education_Level,Income,Dateofjoining,LastWorkingDate,Joining Designation,Grade,Total Business Value,Quarterly Rating,,Churn
2356,6/1/2020,364,27,0,C13,2,35727,3/7/2020,,1,1,305120,2,,0
2357,7/1/2020,364,27,0,C13,2,35727,3/7/2020,29/06/20,1,1,0,1,,1
2358,2/1/2020,365,24,1,C22,0,44740,2/1/2020,,2,2,0,1,,0
2359,3/1/2020,365,24,,C22,0,44740,2/1/2020,,2,2,0,1,,0
2360,4/1/2020,365,24,1,C22,0,44740,2/1/2020,,2,2,0,1,,0
2361,5/1/2020,365,24,1,C22,0,44740,2/1/2020,19/05/20,2,2,0,1,,1
2362,11/1/2020,366,29,0,C15,2,44630,30/10/20,,2,2,0,1,,0
2363,12/1/2020,366,29,0,C15,2,44630,30/10/20,,2,2,0,1,,0
2364,1/1/2019,368,43,0,C23,1,46719,18/09/18,,1,1,1254620,4,,0
2365,2/1/2019,368,43,0,C23,1,46719,18/09/18,,1,1,1331810,4,,0
2366,3/1/2019,368,43,0,C23,1,46719,18/09/18,,1,1,2031450,4,,0
2367,4/1/2019,368,43,0,C23,1,46719,18/09/18,,1,1,125290,4,,0
2368,5/1/2019,368,43,0,C23,1,46719,18/09/18,,1,1,2678110,4,,0
2369,6/1/2019,368,43,0,C23,1,46719,18/09/18,,1,1,1844060,4,,0
2370,7/1/2019,368,43,0,C23,1,46719,18/09/18,,1,1,1824960,4,,0
2371,8/1/2019,368,43,0,C23,1,46719,18/09/18,,1,1,1516940,4,,0
2372,9/1/2019,368,43,0,C23,1,46719,18/09/18,,1,1,1498710,4,,0
2373,10/1/2019,368,44,0,C23,1,46719,18/09/18,,1,1,800000,4,,0
2374,11/1/2019,368,44,0,C23,1,46719,18/09/18,,1,1,245250,4,,0
2375,12/1/2019,368,44,0,C23,1,46719,18/09/18,,1,1,1032850,4,,0
2376,1/1/2020,368,44,0,C23,1,46719,18/09/18,,1,1,1282190,4,,0
2377,2/1/2020,368,44,0,C23,1,46719,18/09/18,,1,1,2027190,4,,0
2378,3/1/2020,368,44,0,C23,1,46719,18/09/18,,1,1,1634040,4,,0
2379,4/1/2020,368,44,0,C23,1,46719,18/09/18,,1,1,493860,2,,0
2380,5/1/2020,368,44,0,C23,1,46719,18/09/18,,1,1,542620,2,,0
2381,6/1/2020,368,44,0,C23,1,46719,18/09/18,,1,1,0,2,,0
2382,7/1/2020,368,44,0,C23,1,46719,18/09/18,,1,1,2225760,4,,0
2383,8/1/2020,368,44,0,C23,1,46719,18/09/18,,1,1,1976570,4,,0
2384,9/1/2020,368,44,0,C23,1,46719,18/09/18,,1,1,1901750,4,,0
2385,10/1/2020,368,45,0,C23,1,51911,18/09/18,,1,2,940080,4,,0
2386,11/1/2020,368,45,0,C23,1,51911,18/09/18,,1,2,1111760,4,,0
2387,12/1/2020,368,45,0,C23,1,51911,18/09/18,,1,2,549400,4,,0
2388,9/1/2020,369,32,0,C20,0,28186,20/09/20,,1,1,0,1,,0
2389,10/1/2020,369,32,0,C20,0,28186,20/09/20,,1,1,0,1,,0
2390,11/1/2020,369,32,0,C20,0,28186,20/09/20,,1,1,0,1,,0
2391,12/1/2020,369,,0,C20,0,28186,20/09/20,12/12/2020,1,1,0,1,,1
2392,1/1/2019,371,46,1,C20,1,49113,20/07/18,,1,1,611020,3,,0
2393,2/1/2019,371,46,1,C20,1,49113,20/07/18,,1,1,495100,3,,0
2394,3/1/2019,371,46,1,C20,1,49113,20/07/18,,1,1,1243650,3,,0
2395,4/1/2019,371,46,1,C20,1,49113,20/07/18,,1,1,100440,3,,0
2396,5/1/2019,371,46,1,C20,1,49113,20/07/18,,1,1,500000,3,,0
2397,6/1/2019,371,47,1,C20,1,49113,20/07/18,,1,1,250000,3,,0
2398,7/1/2019,371,47,1,C20,1,49113,20/07/18,,1,1,0,3,,0
2399,8/1/2019,371,47,1,C20,1,49113,20/07/18,,1,1,526480,3,,0
2400,9/1/2019,371,47,1,C20,1,49113,20/07/18,,1,1,485070,3,,0
2401,10/1/2019,371,47,1,C20,1,49113,20/07/18,,1,1,194000,2,,0
2402,11/1/2019,371,47,1,C20,1,49113,20/07/18,,1,1,200000,2,,0
2403,12/1/2019,371,47,1,C20,1,49113,20/07/18,,1,1,200000,2,,0
2404,1/1/2020,371,47,1,C20,1,49113,20/07/18,,1,1,300150,2,,0
2405,2/1/2020,371,47,1,C20,1,49113,20/07/18,,1,1,-436340,2,,0
2406,3/1/2020,371,47,1,C20,1,49113,20/07/18,,1,1,1690170,2,,0
2407,4/1/2020,371,47,1,C20,1,49113,20/07/18,,1,1,747900,3,,0
2408,5/1/2020,371,47,1,C20,1,49113,20/07/18,,1,1,98140,3,,0
2409,6/1/2020,371,48,1,C20,1,49113,20/07/18,,1,1,997390,3,,0
2410,7/1/2020,371,48,1,C20,1,49113,20/07/18,,1,1,912440,3,,0
2411,8/1/2020,371,48,1,C20,1,49113,20/07/18,,1,1,0,3,,0
2412,9/1/2020,371,48,1,C20,1,49113,20/07/18,,1,1,581000,3,,0
2413,10/1/2020,371,48,1,C20,1,49113,20/07/18,,1,1,431510,4,,0
2414,11/1/2020,371,48,1,C20,1,49113,20/07/18,,1,1,919710,4,,0
2415,12/1/2020,371,48,1,C20,1,49113,20/07/18,,1,1,1158050,4,,0
2416,7/1/2019,372,33,1,C26,0,82259,30/06/19,,2,2,0,1,,0
2417,8/1/2019,372,33,1,C26,0,82259,30/06/19,,2,2,0,1,,0
2418,9/1/2019,372,33,1,C26,0,82259,30/06/19,,2,2,0,1,,0
2419,10/1/2019,372,33,1,C26,0,82259,30/06/19,,2,2,0,1,,0
2420,11/1/2019,372,33,1,C26,0,82259,30/06/19,,2,2,0,1,,0
2421,12/1/2019,372,33,1,C26,0,82259,30/06/19,26/12/19,2,2,196560,1,,1
2422,11/1/2019,373,29,1,C23,2,38569,11/1/2019,,1,1,0,1,,0
2423,12/1/2019,373,29,1,C23,2,38569,11/1/2019,,1,1,0,1,,0
2424,1/1/2020,373,29,1,C23,2,38569,11/1/2019,,1,1,1189750,4,,0
2425,2/1/2020,373,29,1,C23,2,38569,11/1/2019,,1,1,1124140,4,,0
2426,3/1/2020,373,29,1,C23,2,38569,11/1/2019,,1,1,1949240,4,,0
2427,4/1/2020,373,30,1,C23,2,38569,11/1/2019,,1,1,0,1,,0
2428,5/1/2020,373,30,1,C23,2,38569,11/1/2019,,1,1,263660,1,,0
2429,6/1/2020,373,30,1,C23,2,38569,11/1/2019,19/06/20,1,1,0,1,,1
2430,4/1/2020,375,35,0,C27,0,109992,4/7/2020,,3,3,0,2,,0
2431,5/1/2020,375,35,0,C27,0,109992,4/7/2020,,3,3,150960,2,,0
2432,6/1/2020,375,35,0,C27,0,109992,4/7/2020,,3,3,938340,2,,0
2433,7/1/2020,375,35,0,C27,0,109992,4/7/2020,,3,3,342810,2,,0
2434,8/1/2020,375,36,0,C27,0,109992,4/7/2020,,3,3,600000,2,,0
2435,9/1/2020,375,36,0,C27,0,109992,4/7/2020,,3,3,413040,2,,0
2436,10/1/2020,375,36,0,C27,0,109992,4/7/2020,,3,3,481080,2,,0
2437,11/1/2020,375,36,0,C27,0,109992,4/7/2020,,3,3,600000,2,,0
2438,12/1/2020,375,36,0,C27,0,109992,4/7/2020,,3,3,0,2,,0
2439,8/1/2020,376,37,0,C5,2,88715,8/7/2020,,2,2,0,1,,0
2440,9/1/2020,376,37,0,C5,2,88715,8/7/2020,,2,2,0,1,,0
2441,10/1/2020,376,37,0,C5,2,88715,8/7/2020,,2,2,1077280,3,,0
2442,11/1/2020,376,37,0,C5,2,88715,8/7/2020,,2,2,325810,3,,0
2443,12/1/2020,376,38,0,C5,2,88715,8/7/2020,,2,2,847890,3,,0
2444,1/1/2019,377,33,0,C5,0,121332,10/11/2015,,1,3,1128180,2,,0
2445,2/1/2019,377,33,0,C5,0,121332,10/11/2015,,1,3,554200,2,,0
2446,3/1/2019,377,33,0,C5,0,121332,10/11/2015,,1,3,2946700,2,,0
2447,4/1/2019,377,33,0,C5,0,121332,10/11/2015,,1,3,336980,3,,0
2448,5/1/2019,377,33,0,C5,0,121332,10/11/2015,,1,3,606110,3,,0
2449,6/1/2019,377,33,0,C5,0,121332,10/11/2015,,1,3,625750,3,,0
2450,7/1/2019,377,34,0,C5,0,121332,10/11/2015,,1,3,858770,2,,0
2451,8/1/2019,377,34,0,C5,0,121332,10/11/2015,,1,3,359860,2,,0
2452,9/1/2019,377,34,0,C5,0,121332,10/11/2015,,1,3,345640,2,,0
2453,10/1/2019,377,34,0,C5,0,121332,10/11/2015,,1,3,930380,3,,0
2454,11/1/2019,377,34,0,C5,0,121332,10/11/2015,,1,3,200000,3,,0
2455,12/1/2019,377,34,0,C5,0,121332,10/11/2015,,1,3,514550,3,,0
2456,1/1/2020,377,34,0,C5,0,121332,10/11/2015,,1,3,1067510,3,,0
2457,2/1/2020,377,34,0,C5,0,121332,10/11/2015,,1,3,1017350,3,,0
2458,3/1/2020,377,34,0,C5,0,121332,10/11/2015,,1,3,3885290,3,,0
2459,4/1/2020,377,34,0,C5,0,121332,10/11/2015,,1,3,689880,3,,0
2460,5/1/2020,377,34,0,C5,0,121332,10/11/2015,,1,3,422140,3,,0
2461,6/1/2020,377,34,0,C5,0,121332,10/11/2015,,1,3,419550,3,,0
2462,7/1/2020,377,35,0,C5,0,121332,10/11/2015,,1,3,189600,2,,0
2463,8/1/2020,377,35,0,C5,0,121332,10/11/2015,,1,3,150750,2,,0
2464,9/1/2020,377,35,0,C5,0,121332,10/11/2015,,1,3,734130,2,,0
2465,10/1/2020,377,35,0,C5,0,121332,10/11/2015,,1,3,155010,2,,0
2466,11/1/2020,377,35,0,C5,0,121332,10/11/2015,,1,3,304600,2,,0
2467,12/1/2020,377,35,0,C5,0,121332,10/11/2015,,1,3,574360,2,,0
2468,12/1/2020,378,33,0,C9,2,35057,13/12/20,,3,3,0,1,,0
2469,1/1/2019,379,30,0,C13,2,29106,22/05/18,,1,1,446090,3,,0
2470,2/1/2019,379,30,0,C13,2,29106,22/05/18,,1,1,724180,3,,0
2471,3/1/2019,379,30,0,C13,2,29106,22/05/18,,1,1,1205850,3,,0
2472,4/1/2019,379,30,0,C13,2,29106,22/05/18,,1,1,208860,2,,0
2473,5/1/2019,379,31,0,C13,2,29106,22/05/18,,1,1,429790,2,,0
2474,6/1/2019,379,31,0,C13,2,29106,22/05/18,,1,1,0,2,,0
2475,7/1/2019,379,31,0,C13,2,29106,22/05/18,,1,1,200000,1,,0
2476,8/1/2019,379,31,0,C13,2,29106,22/05/18,,1,1,0,1,,0
2477,9/1/2019,379,31,0,C13,2,29106,22/05/18,,1,1,100350,1,,0
2478,10/1/2019,379,31,0,C13,2,29106,22/05/18,18/10/19,1,1,0,1,,1
2479,10/1/2020,382,28,0,C18,0,12938,18/10/20,,1,1,0,1,,0
2480,11/1/2020,382,28,0,C18,0,12938,18/10/20,,1,1,0,1,,0
2481,12/1/2020,382,28,0,C18,0,12938,18/10/20,,1,1,0,1,,0
2482,1/1/2019,383,40,1,C17,0,43969,17/09/18,,1,1,335270,3,,0
2483,2/1/2019,383,40,1,C17,0,43969,17/09/18,,1,1,948590,3,,0
2484,3/1/2019,383,40,1,C17,0,43969,17/09/18,,1,1,1182440,3,,0
2485,4/1/2019,383,40,1,C17,0,43969,17/09/18,,1,1,198600,2,,0
2486,5/1/2019,383,40,1,C17,0,43969,17/09/18,,1,1,194600,2,,0
2487,6/1/2019,383,40,1,C17,0,43969,17/09/18,,1,1,120640,2,,0
2488,7/1/2019,383,40,1,C17,0,43969,17/09/18,,1,1,350180,3,,0
2489,8/1/2019,383,40,1,C17,0,43969,17/09/18,,1,1,0,3,,0
2490,9/1/2019,383,40,1,C17,0,43969,17/09/18,,1,1,725520,3,,0
2491,10/1/2019,383,41,1,C17,0,43969,17/09/18,,1,1,0,1,,0
2492,11/1/2019,383,41,1,C17,0,43969,17/09/18,,1,1,0,1,,0
2493,12/1/2019,383,41,1,C17,0,43969,17/09/18,,1,1,316460,1,,0
2494,1/1/2020,383,41,1,C17,0,43969,17/09/18,,1,1,350500,1,,0
2495,2/1/2020,383,41,1,C17,0,43969,17/09/18,,1,1,317680,1,,0
2496,3/1/2020,383,41,1,C17,0,43969,17/09/18,,1,1,0,1,,0
2497,1/1/2019,384,25,1,C27,1,52364,21/10/18,,2,2,275510,2,,0
2498,2/1/2019,384,26,1,C27,1,52364,21/10/18,,2,2,742270,2,,0
2499,3/1/2019,384,26,1,C27,1,52364,21/10/18,,2,2,484040,2,,0
2500,4/1/2019,384,26,1,C27,1,52364,21/10/18,,2,2,562490,2,,0
2501,5/1/2019,384,26,1,C27,1,52364,21/10/18,,2,2,0,2,,0
2502,6/1/2019,384,26,1,C27,1,52364,21/10/18,,2,2,0,2,,0
2503,7/1/2019,384,26,1,C27,1,52364,21/10/18,,2,2,0,1,,0
2504,8/1/2019,384,26,1,C27,1,52364,21/10/18,,2,2,0,1,,0
2505,9/1/2019,384,26,1,C27,1,52364,21/10/18,22/09/19,2,2,207420,1,,1
2506,10/1/2020,385,34,1,C28,2,77156,28/09/20,,3,3,151210,2,,0
2507,11/1/2020,385,35,1,C28,2,77156,28/09/20,,3,3,330550,2,,0
2508,12/1/2020,385,35,1,C28,2,77156,28/09/20,,3,3,649800,2,,0
2509,1/1/2019,386,45,1,C18,1,137082,2/6/2015,,2,4,864020,2,,0
2510,2/1/2019,386,45,1,C18,1,137082,2/6/2015,,2,4,718160,2,,0
2511,3/1/2019,386,45,1,C18,1,137082,2/6/2015,,2,4,2244710,2,,0
2512,4/1/2019,386,45,1,C18,1,137082,2/6/2015,,2,4,-250000,1,,0
2513,5/1/2019,386,45,1,C18,1,137082,2/6/2015,,2,4,824330,1,,0
2514,6/1/2019,386,45,1,C18,1,137082,2/6/2015,,2,4,151850,1,,0
2515,7/1/2019,386,45,1,C18,1,137082,2/6/2015,,2,4,852380,2,,0
2516,8/1/2019,386,45,1,C18,1,137082,2/6/2015,,2,4,347590,2,,0
2517,9/1/2019,386,45,1,C18,1,137082,2/6/2015,9/10/2019,2,4,122770,2,,1
2518,1/1/2019,387,29,1,C22,2,45245,25/11/16,,1,1,0,1,,0
2519,2/1/2019,387,29,1,C22,2,45245,25/11/16,,1,1,265760,1,,0
2520,3/1/2019,387,29,1,C22,2,45245,25/11/16,17/03/19,1,1,0,1,,1
2521,12/1/2019,388,33,0,C15,1,43611,12/5/2019,,2,2,0,1,,0
2522,1/1/2020,388,33,0,C15,1,43611,12/5/2019,,2,2,0,2,,0
2523,2/1/2020,388,33,0,C15,1,43611,12/5/2019,,2,2,0,2,,0
2524,3/1/2020,388,34,0,C15,1,43611,12/5/2019,,2,2,1550840,2,,0
2525,4/1/2020,388,34,0,C15,1,43611,12/5/2019,,2,2,0,1,,0
2526,5/1/2020,388,34,0,C15,1,43611,12/5/2019,,2,2,0,1,,0
2527,6/1/2020,388,34,0,C15,1,43611,12/5/2019,,2,2,300000,1,,0
2528,7/1/2020,388,34,0,C15,1,43611,12/5/2019,,2,2,777190,2,,0
2529,8/1/2020,388,34,0,C15,1,43611,12/5/2019,,2,2,0,2,,0
2530,9/1/2020,388,34,0,C15,1,43611,12/5/2019,,2,2,0,2,,0
2531,10/1/2020,388,34,0,C15,1,43611,12/5/2019,,2,2,154940,1,,0
2532,11/1/2020,388,34,0,C15,1,43611,12/5/2019,,2,2,240990,1,,0
2533,12/1/2020,388,34,0,C15,1,43611,12/5/2019,,2,2,0,1,,0
2534,5/1/2019,389,30,1,C15,2,45923,23/05/19,,2,2,0,1,,0
2535,6/1/2019,389,30,1,C15,2,45923,23/05/19,,2,2,0,1,,0
2536,7/1/2019,389,30,1,C15,2,45923,23/05/19,,2,2,0,1,,0
2537,8/1/2019,389,30,1,C15,2,45923,23/05/19,,2,2,200000,1,,0
2538,9/1/2019,389,30,1,C15,2,45923,23/05/19,,2,2,400000,1,,0
2539,10/1/2019,389,30,1,C15,2,45923,23/05/19,24/10/19,2,2,-200000,1,,1
2540,1/1/2019,390,32,1,C22,2,70428,29/10/18,,1,1,0,1,,0
2541,2/1/2019,390,32,1,C22,2,70428,29/10/18,2/1/2019,1,1,0,1,,1
2542,1/1/2019,391,35,0,C22,1,133783,14/01/16,,1,3,1071580,2,,0
2543,2/1/2019,391,35,0,C22,1,133783,14/01/16,,1,3,604940,2,,0
2544,3/1/2019,391,35,0,C22,1,133783,14/01/16,,1,3,1965720,2,,0
2545,4/1/2019,391,35,0,C22,1,133783,14/01/16,,1,3,100520,2,,0
2546,5/1/2019,391,35,0,C22,1,133783,14/01/16,,1,3,400000,2,,0
2547,6/1/2019,391,35,0,C22,1,133783,14/01/16,,1,3,120030,2,,0
2548,7/1/2019,391,35,0,C22,1,133783,14/01/16,,1,3,1100030,3,,0
2549,8/1/2019,391,35,0,C22,1,133783,14/01/16,,1,3,346150,3,,0
2550,9/1/2019,391,36,0,C22,1,133783,14/01/16,,1,3,1377440,3,,0
2551,10/1/2019,391,36,0,C22,1,133783,14/01/16,,1,3,945750,3,,0
2552,11/1/2019,391,36,0,C22,1,133783,14/01/16,,1,3,382870,3,,0
2553,12/1/2019,391,36,0,C22,1,133783,14/01/16,,1,3,350060,3,,0
2554,1/1/2020,391,36,0,C22,1,133783,14/01/16,,1,3,1750850,2,,0
2555,2/1/2020,391,36,0,C22,1,133783,14/01/16,,1,3,451350,2,,0
2556,3/1/2020,391,36,0,C22,1,133783,14/01/16,,1,3,650990,2,,0
2557,4/1/2020,391,36,0,C22,1,133783,14/01/16,,1,3,0,3,,0
2558,5/1/2020,391,36,0,C22,1,133783,14/01/16,,1,3,929030,3,,0
2559,6/1/2020,391,36,0,C22,1,133783,14/01/16,,1,3,523680,3,,0
2560,7/1/2020,391,36,0,C22,1,133783,14/01/16,,1,3,350050,2,,0
2561,8/1/2020,391,36,0,C22,1,133783,14/01/16,,1,3,346330,2,,0
2562,9/1/2020,391,37,0,C22,1,133783,14/01/16,,1,3,825070,2,,0
2563,10/1/2020,391,37,0,C22,1,133783,14/01/16,,1,3,1452640,3,,0
2564,11/1/2020,391,37,0,C22,1,133783,14/01/16,,1,3,638180,3,,0
2565,12/1/2020,391,37,0,C22,1,133783,14/01/16,,1,3,800710,3,,0
2566,2/1/2020,392,34,1,C20,1,84850,30/01/20,,3,3,0,1,,0
2567,3/1/2020,392,34,1,C20,1,84850,30/01/20,,3,3,0,1,,0
2568,4/1/2020,392,35,1,C20,1,84850,30/01/20,4/6/2020,3,3,0,1,,1
2569,1/1/2019,394,32,1,C20,2,97722,6/6/2014,,2,4,189360,1,,0
2570,2/1/2019,394,32,1,C20,2,97722,6/6/2014,,2,4,390810,1,,0
2571,3/1/2019,394,32,1,C20,2,97722,6/6/2014,,2,4,1846360,1,,0
2572,4/1/2019,394,33,1,C20,2,97722,6/6/2014,,2,4,194010,2,,0
2573,5/1/2019,394,33,1,C20,2,97722,6/6/2014,,2,4,371160,2,,0
2574,6/1/2019,394,33,1,C20,2,97722,6/6/2014,,2,4,427870,2,,0
2575,7/1/2019,394,33,1,C20,2,97722,6/6/2014,,2,4,1320640,3,,0
2576,8/1/2019,394,33,1,C20,2,97722,6/6/2014,,2,4,819300,3,,0
2577,9/1/2019,394,33,1,C20,2,97722,6/6/2014,,2,4,1816560,3,,0
2578,10/1/2019,394,33,1,C20,2,97722,6/6/2014,,2,4,4687690,3,,0
2579,11/1/2019,394,33,1,C20,2,97722,6/6/2014,,2,4,150390,3,,0
2580,12/1/2019,394,33,1,C20,2,97722,6/6/2014,,2,4,754670,3,,0
2581,1/1/2020,394,33,1,C20,2,97722,6/6/2014,,2,4,1010420,2,,0
2582,2/1/2020,394,33,1,C20,2,97722,6/6/2014,,2,4,1153140,2,,0
2583,3/1/2020,394,33,1,C20,2,97722,6/6/2014,,2,4,3643640,2,,0
2584,4/1/2020,394,34,1,C20,2,97722,6/6/2014,,2,4,150900,1,,0
2585,5/1/2020,394,34,1,C20,2,97722,6/6/2014,,2,4,200000,1,,0
2586,6/1/2020,394,34,1,C20,2,97722,6/6/2014,,2,4,300000,1,,0
2587,7/1/2020,394,34,1,C20,2,97722,6/6/2014,,2,4,908260,2,,0
2588,8/1/2020,394,34,1,C20,2,97722,6/6/2014,,2,4,454590,2,,0
2589,9/1/2020,394,34,1,C20,2,97722,6/6/2014,,2,4,774060,2,,0
2590,10/1/2020,394,34,1,C20,2,97722,6/6/2014,,2,4,1758980,3,,0
2591,11/1/2020,394,34,1,C20,2,97722,6/6/2014,,2,4,1433660,3,,0
2592,12/1/2020,394,34,1,C20,2,97722,6/6/2014,,2,4,2701750,3,,0
2593,6/1/2019,397,27,0,C12,2,73194,6/2/2019,,2,2,0,1,,0
2594,7/1/2019,397,27,0,C12,2,73194,6/2/2019,,2,2,0,1,,0
2595,8/1/2019,397,27,0,C12,2,73194,6/2/2019,,2,2,0,1,,0
2596,9/1/2019,397,28,0,C12,2,73194,6/2/2019,,2,2,0,1,,0
2597,10/1/2019,397,28,0,C12,2,73194,6/2/2019,,2,2,826060,2,,0
2598,11/1/2019,397,28,0,C12,2,73194,6/2/2019,,2,2,405480,2,,0
2599,12/1/2019,397,28,0,C12,2,73194,6/2/2019,,2,2,0,2,,0
2600,1/1/2020,397,28,0,C12,2,73194,6/2/2019,13/01/20,2,2,0,1,,1
2601,12/1/2020,398,30,0,C5,2,63280,12/7/2020,,2,2,0,1,,0
2602,1/1/2019,399,30,0,C5,2,40604,17/10/18,,1,1,116660,2,,0
2603,2/1/2019,399,31,0,C5,2,40604,17/10/18,,1,1,157990,2,,0
2604,3/1/2019,399,31,0,C5,2,40604,17/10/18,,1,1,645580,2,,0
2605,4/1/2019,399,31,0,C5,2,40604,17/10/18,27/04/19,1,1,0,1,,1
2606,10/1/2019,400,34,0,C19,0,65729,10/8/2019,,2,2,0,2,,0
2607,11/1/2019,400,34,0,C19,0,65729,10/8/2019,,2,2,486280,2,,0
2608,12/1/2019,400,34,0,C19,0,65729,10/8/2019,,2,2,151500,2,,0
2609,1/1/2020,400,34,0,C19,0,65729,10/8/2019,,2,2,542270,3,,0
2610,2/1/2020,400,34,0,C19,0,65729,10/8/2019,,2,2,335290,3,,0
2611,3/1/2020,400,34,0,C19,0,65729,10/8/2019,,2,2,2157570,3,,0
2612,4/1/2020,400,34,0,C19,0,65729,10/8/2019,,2,2,520650,3,,0
2613,5/1/2020,400,35,0,C19,0,65729,10/8/2019,,2,2,393010,3,,0
2614,6/1/2020,400,35,0,C19,0,65729,10/8/2019,,2,2,808650,3,,0
2615,7/1/2020,400,35,0,C19,0,65729,10/8/2019,,2,2,846670,4,,0
2616,8/1/2020,400,35,0,C19,0,65729,10/8/2019,,2,2,1082600,4,,0
2617,9/1/2020,400,35,0,C19,0,65729,10/8/2019,,2,2,1047930,4,,0
2618,10/1/2020,400,35,0,C19,0,65729,10/8/2019,,2,2,80000,2,,0
2619,11/1/2020,400,35,0,C19,0,65729,10/8/2019,,2,2,693270,2,,0
2620,12/1/2020,400,35,0,C19,0,65729,10/8/2019,,2,2,602500,2,,0
2621,1/1/2019,401,38,1,C23,0,76069,6/2/2018,,2,2,150150,1,,0
2622,2/1/2019,401,38,1,C23,0,76069,6/2/2018,,2,2,250000,1,,0
2623,3/1/2019,401,38,1,C23,0,76069,6/2/2018,,2,2,521200,1,,0
2624,4/1/2019,401,38,1,C23,0,76069,6/2/2018,,2,2,0,1,,0
2625,5/1/2019,401,38,1,C23,0,76069,6/2/2018,29/04/19,2,2,0,1,,1
2626,1/1/2019,402,44,0,C24,2,91279,29/11/15,,1,3,1008270,2,,0
2627,2/1/2019,402,44,0,C24,2,91279,29/11/15,,1,3,1560100,2,,0
2628,3/1/2019,402,44,0,C24,2,91279,29/11/15,,1,3,1996410,2,,0
2629,4/1/2019,402,44,0,C24,2,91279,29/11/15,,1,3,579510,4,,0
2630,5/1/2019,402,44,0,C24,2,91279,29/11/15,,1,3,1217040,4,,0
2631,6/1/2019,402,45,0,C24,2,91279,29/11/15,,1,3,889860,4,,0
2632,7/1/2019,402,45,0,C24,2,91279,29/11/15,,1,3,1252940,3,,0
2633,8/1/2019,402,45,0,C24,2,91279,29/11/15,,1,3,376540,3,,0
2634,9/1/2019,402,45,0,C24,2,91279,29/11/15,,1,3,958100,3,,0
2635,10/1/2019,402,45,0,C24,2,91279,29/11/15,,1,3,711800,3,,0
2636,11/1/2019,402,45,0,C24,2,91279,29/11/15,,1,3,914710,3,,0
2637,12/1/2019,402,45,0,C24,2,91279,29/11/15,,1,3,519940,3,,0
2638,1/1/2020,402,45,0,C24,2,91279,29/11/15,,1,3,1606390,3,,0
2639,2/1/2020,402,45,0,C24,2,91279,29/11/15,,1,3,1019100,3,,0
2640,3/1/2020,402,45,0,C24,2,91279,29/11/15,,1,3,4023690,3,,0
2641,4/1/2020,402,45,0,C24,2,91279,29/11/15,,1,3,150090,4,,0
2642,5/1/2020,402,45,0,C24,2,91279,29/11/15,,1,3,1582250,4,,0
2643,6/1/2020,402,46,0,C24,2,91279,29/11/15,,1,3,807740,4,,0
2644,7/1/2020,402,46,0,C24,2,91279,29/11/15,,1,3,419520,3,,0
2645,8/1/2020,402,46,0,C24,2,91279,29/11/15,,1,3,896090,3,,0
2646,9/1/2020,402,46,0,C24,2,91279,29/11/15,,1,3,1091450,3,,0
2647,10/1/2020,402,46,0,C24,2,91279,29/11/15,,1,3,1048110,3,,0
2648,11/1/2020,402,46,0,C24,2,91279,29/11/15,,1,3,348570,3,,0
2649,12/1/2020,402,46,0,C24,2,91279,29/11/15,,1,3,1949460,3,,0
2650,10/1/2020,403,29,0,C15,2,24049,13/10/20,,2,2,0,1,,0
2651,11/1/2020,403,29,0,C15,2,24049,13/10/20,,2,2,0,1,,0
2652,12/1/2020,403,29,0,C15,2,24049,13/10/20,,2,2,0,1,,0
2653,1/1/2019,404,35,0,C1,0,41553,19/10/18,,2,2,397220,2,,0
2654,2/1/2019,404,35,0,C1,0,41553,19/10/18,,2,2,587090,2,,0
2655,3/1/2019,404,35,0,C1,0,41553,19/10/18,,2,2,1251860,2,,0
2656,4/1/2019,404,35,0,C1,0,41553,19/10/18,,2,2,101500,2,,0
2657,5/1/2019,404,36,0,C1,0,41553,19/10/18,,2,2,101880,2,,0
2658,6/1/2019,404,36,0,C1,0,41553,19/10/18,,2,2,211320,2,,0
2659,7/1/2019,404,36,0,C1,0,41553,19/10/18,,2,2,323620,2,,0
2660,8/1/2019,404,36,0,C1,0,41553,19/10/18,,2,2,111530,2,,0
2661,9/1/2019,404,36,0,C1,0,41553,19/10/18,22/09/19,2,2,242950,2,,1
2662,6/1/2019,405,34,0,C14,2,25028,6/6/2019,,1,1,0,1,,0
2663,7/1/2019,405,34,0,C14,2,25028,6/6/2019,,1,1,0,2,,0
2664,8/1/2019,405,34,0,C14,2,25028,6/6/2019,,1,1,970110,2,,0
2665,9/1/2019,405,34,0,C14,2,25028,6/6/2019,,1,1,0,2,,0
2666,10/1/2019,405,34,0,C14,2,25028,6/6/2019,,1,1,344150,2,,0
2667,11/1/2019,405,34,0,C14,2,25028,6/6/2019,,1,1,220050,2,,0
2668,12/1/2019,405,34,0,C14,2,25028,6/6/2019,,1,1,300670,2,,0
2669,1/1/2020,405,34,0,C14,2,25028,6/6/2019,,1,1,360000,2,,0
2670,2/1/2020,405,34,0,C14,2,25028,6/6/2019,,1,1,250040,2,,0
2671,3/1/2020,405,34,0,C14,2,25028,6/6/2019,,1,1,860080,2,,0
2672,4/1/2020,405,34,0,C14,2,25028,6/6/2019,,1,1,201480,1,,0
2673,5/1/2020,405,34,0,C14,2,25028,6/6/2019,23/05/20,1,1,0,1,,1
